 52843.003245872  1    5.760000e+004    5.760000e+004    1.386562e-004    1.705303e-012    0.000000e+000    7.800000e+000            4.985390e-003            5.153698e+003            4.158745e-009           -1.833176e+000           -1.715356e+000            2.818843e+000            9.616849e-001   -7.769252e-009   -1.360771e-010    1.138262e-005   -6.543472e-006    9.685755e-008    1.005828e-007   -1.232188e+002    1.584375e+002  30
 52843.003245872 27    5.760000e+004    5.760000e+004    2.680626e-005    1.023182e-012    0.000000e+000    8.000000e+000            1.425608e-002            5.153462e+003            4.890918e-009           -2.494867e+000           -2.710230e+000           -2.475996e+000            9.413135e-001   -7.964974e-009    8.211056e-010    9.978190e-006    1.398847e-006   -1.713634e-007   -5.401671e-008    3.153125e+001    1.767813e+002 132
 52843.003245872  6    5.760000e+004    5.760000e+004    1.048669e-006   -1.136868e-013    0.000000e+000    8.000000e+000            6.931896e-003            5.153691e+003            4.481258e-009           -1.547607e+000           -2.386387e+000           -3.376756e-001            9.482158e-001   -7.824254e-009   -4.825201e-010    1.244061e-005    1.739711e-006   -7.636845e-008    1.024455e-007    3.559375e+001    1.277188e+002 200
 52843.003245872  8    5.760000e+004    5.760000e+004    3.384133e-004    4.456524e-011    0.000000e+000    8.000000e+000            7.604560e-003            5.153681e+003            4.716625e-009           -1.207769e+000            1.887913e+000           -2.410596e+000            9.580175e-001   -8.094266e-009    7.557458e-010    9.400770e-006    1.598150e-006    9.685755e-008   -1.266599e-007    3.084375e+001    2.004375e+002  43
 52927.004929156 13    5.758400e+004    5.758400e+004   -8.169534e-004   -6.821210e-012    0.000000e+000    7.800000e+000            2.311694e-003            5.151940e+003            4.080527e-009            1.997965e+000           -5.999043e-001            2.796233e+000            9.658143e-001   -7.829255e-009   -1.471490e-010    1.161546e-005   -7.215887e-006    2.980232e-008    3.725290e-008   -1.399063e+002    1.548750e+002   8
 53078.007937954 19    5.758400e+004    5.758400e+004    2.473718e-004    9.890755e-012    0.000000e+000    8.000000e+000            5.974168e-003            5.153659e+003            5.173073e-009           -2.065598e+000           -2.616986e+000           -2.518358e+000            9.278875e-001   -8.144625e-009    7.382451e-010    1.000054e-005    1.443550e-006   -6.519258e-008   -8.381903e-008    2.971875e+001    1.699063e+002 176
 53203.010420847 22    5.760000e+004    5.760000e+004    1.515858e-004    3.547029e-011    0.000000e+000    8.500000e+000            1.312781e-002            5.153581e+003            5.734525e-009            1.316789e+000            5.778107e-001           -1.447768e+000            9.330160e-001   -8.770365e-009   -3.071557e-010    4.595146e-006   -5.234033e-007    1.471490e-007   -9.499490e-008   -1.293750e+001    2.799063e+002 148
 53263.011613418 24    5.760000e+004    5.760000e+004    7.693260e-004    4.774847e-012    0.000000e+000    8.000000e+000            9.004794e-003            5.153612e+003            4.000881e-009           -1.769207e+000           -1.702249e+000            7.376902e-001            9.863078e-001   -7.944259e-009    4.300179e-010    5.291775e-006    8.629635e-006    1.508743e-007    1.396984e-007    1.631563e+002    2.912813e+002 170
 53407.014469723  4    5.760000e+004    5.760000e+004    2.761232e-004    4.013145e-011    0.000000e+000    7.800000e+000            5.175984e-003            5.153532e+003            4.191960e-009           -2.461785e+000           -5.345364e-001            7.250883e-001            9.763255e-001   -8.034263e-009    4.164459e-010    5.254522e-006    8.659437e-006    3.911555e-008   -3.352761e-008    1.658750e+002    2.896875e+002 218
 55453.056031795 10    5.760000e+004    5.760000e+004    5.444698e-005    5.684342e-013    0.000000e+000    8.500000e+000            4.074866e-003            5.153662e+003            4.696981e-009            1.704819e+000           -1.709424e-002            1.749096e+000            9.751377e-001   -8.571071e-009   -2.642967e-010   -2.514571e-007   -2.983958e-006    9.126961e-008    2.048910e-008   -6.209375e+001    3.921563e+002 222
