413776.005902070 11     22828221.537      8271650  941  0  45
413776.005902070 29     23621901.068      9299403 1705  0  42
413776.005902070 25     23371434.083      7917510 1823  0  44
413776.005902070 21     23735441.020      9147740 1359  0  45
413776.005902070 15     23708292.479      9579354 1294  0  45
413776.005902070 20     26278172.937      8043844  896  0  33
413778.005939215 11     22838793.550      8327209   41  0  45
413778.005939215 29     23633888.673      9362400  514  0  42
413778.005939215 25     23381716.648      7971541 1273  0  44
413778.005939215 21     23747200.593      9209545 1860  0  45
413778.005939215 15     23720672.180      9644410   50  0  45
413778.005939215 20     26288213.601      8096598 1454  0  33
413779.005956811 11     22844078.339      8354981  304  0  45
413779.005956811 29     23639881.106      9393890 1438  0  42
413779.005956811 25     23386856.031      7998549 1300  0  44
413779.005956811 21     23753079.010      9240440 1967  0  45
413779.005956811 15     23726860.071      9676930  492  0  45
413779.005956811 20     26293232.124      8122967 1719  0  33
413780.005976361 11     22849362.311      8382748 1247  0  45
413780.005976361 29     23645872.507      9425376  201  0  42
413780.005976361 25     23391994.359      8025552 1759  0  44
413780.005976361 21     23758956.548      9271331   29  0  45
413780.005976361 15     23733047.028      9709445 1130  0  45
413780.005976361 20     26298247.844      8149331 1317  0  34
413781.005993956 11     22854645.163      8410511  632  0  45
413781.005993956 29     23651863.224      9456856  830  0  42
413781.005993956 25     23397131.481      8052551  509  0  44
413781.005993956 21     23764833.213      9302216  211  0  45
413781.005993956 15     23739233.624      9741955 1961  0  45
413781.005993956 20     26303264.126      8175690  260  1  33
413782.006013507 11     22859927.490      8438269  764  0  45
413782.006013507 29     23657852.988      9488331 1429  0  42
413782.006013507 25     23402268.411      8079544 1783  0  44
413782.006013507 21     23770709.222      9333096  493  0  45
413782.006013507 15     23745419.077      9774461  986  0  45
413782.006013507 20     26308279.776      8202043  836  0  34
413783.006031102 11     22865208.691      8466022 1335  0  45
413783.006031102 29     23663841.694      9519801 1651  0  42
413783.006031102 25     23407403.764      8106533 1212  0  44
413783.006031102 21     23776584.402      9363971  563  0  45
413783.006031102 15     23751603.715      9806961 1995  0  45
413783.006031102 20     26313295.979      8228391  673  0  34
413784.006050652 11     22870488.959      8493771  811  0  45
413784.006050652 29     23669828.963      9551266 2047  0  42
413784.006050652 25     23412538.384      8133517 1445  0  44
413784.006050652 21     23782459.103      9394841 1087  0  45
413784.006050652 15     23757787.608      9839457 1641  0  45
413784.006050652 20     26318310.224      8254734  452  0  34
413785.006068248 11     22875768.401      8521515  881  0  45
413785.006068248 29     23675815.766      9582727  223  0  42
413785.006068248 25     23417672.513      8160496 2007  0  44
413785.006068248 21     23788333.852      9425706 1592  0  45
413785.006068248 15     23763970.056      9871948 1365  0  45
413785.006068248 20     26323320.942      8281071 1511  0  34
413786.006087798 11     22881047.116      8549254 1811  0  45
413786.006087798 29     23681801.833      9614182  457  0  42
413786.006087798 25     23422805.520      8187471 1009  0  44
413786.006087798 21     23794207.167      9456567  250  0  45
413786.006087798 15     23770152.089      9904434 1467  0  45
413786.006087798 20     26328331.898      8307404  224  1  34
413787.006105393 11     22886325.124      8576989 1032  0  45
413787.006105393 29     23687786.919      9645632  372  0  42
413787.006105393 25     23427937.810      8214441  218  0  44
413787.006105393 21     23800079.225      9487422  747  0  45
413787.006105393 15     23776333.095      9936915 1520  0  45
413787.006105393 20     26333340.247      8333731  121  0  34
413788.006124944 11     22891601.261      8604719 1125  0  45
413788.006124944 29     23693770.708      9677077  422  0  42
413788.006124944 25     23433069.138      8241406   89  0  44
413788.006124944 21     23805949.932      9518272 1557  0  45
413788.006124944 15     23782513.116      9969391 1998  0  45
413788.006124944 20     26338349.338      8360052 1799  0  34
413789.006142539 11     22896876.983      8632444 1607  0  45
413789.006142539 29     23699753.289      9708517   24  0  42
413789.006142539 25     23438199.595      8268366   42  0  44
413789.006142539 21     23811820.095      9549118   88  0  45
413789.006142539 15     23788691.970     10001863  403  0  45
413789.006142539 20     26343357.330      8386369  619  0  34
413790.006162089 11     22902151.752      8660165  784  0  45
413790.006162089 29     23705734.913      9739951 1609  0  42
413790.006162089 25     23443329.012      8295321  596  0  44
413790.006162089 21     23817689.036      9579958  834  0  45
413790.006162089 15     23794870.328     10034329 1154  0  45
413790.006162089 20     26348365.136      8412680 1262  1  34
413791.006179685 11     22907426.414      8687881  595  0  44
413791.006179685 29     23711715.948      9771381 1194  0  42
413791.006179685 25     23448457.378      8322271 1617  0  44
413791.006179685 21     23823555.609      9610793 1736  0  45
413791.006179685 15     23801047.974     10066791  109  0  45
413791.006179685 20     26353369.392      8438986  878  1  34
413792.006199235 11     22912699.147      8715592 1424  0  45
413792.006199235 29     23717696.459      9802806  759  0  42
413792.006199235 25     23453584.777      8349217 1190  0  44
413792.006199235 21     23829421.758      9641624  880  0  45
413792.006199235 15     23807224.073     10099247 1639  0  45
413792.006199235 20     26358376.436      8465287  705  1  34
413793.006216830 11     22917970.636      8743299  911  0  45
413793.006216830 29     23723674.808      9834226  392  0  42
413793.006216830 25     23458711.130      8376158 1278  0  44
413793.006216830 21     23835287.109      9672450  131  0  45
413793.006216830 15     23813399.386     10131699 1368  0  45
413793.006216830 20     26363381.237      8491582 1771  0  34
413794.006236381 11     22923241.733      8771001 1031  0  45
413794.006236381 29     23729652.691      9865640 1912  0  42
413794.006236381 25     23463836.859      8403094 1820  0  44
413794.006236381 21     23841151.809      9703270 1594  0  45
413794.006236381 15     23819573.988     10164146 1362  0  45
413794.006236381 20     26368382.995      8517873  606  0  34
413795.006253976 11     22928512.232      8798698 1871  0  44
413795.006253976 29     23735629.266      9897050 1383  0  42
413795.006253976 25     23468961.252      8430026  801  0  44
413795.006253976 21     23847015.707      9734086 1070  0  45
413795.006253976 15     23825747.871     10196588 1558  0  45
413795.006253976 20     26373382.519      8544158  770  0  34
413796.006273526 11     22933782.670      8826391 1775  0  45
413796.006273526 29     23741605.406      9928455 1036  0  42
413796.006273526 25     23474085.133      8456953  654  0  44
413796.006273526 21     23852878.490      9764897 1088  0  45
413796.006273526 15     23831920.651     10229026  386  0  45
413796.006273526 20     26378383.308      8570438  923  1  34
413797.006291122 11     22939052.078      8854080  332  0  45
413797.006291122 29     23747580.738      9959855  687  0  42
413797.006291122 25     23479208.249      8483875  965  0  44
413797.006291122 21     23858740.763      9795703 1243  0  45
413797.006291122 15     23838092.512     10261458 1609  0  45
413797.006291122 20     26383382.311      8596713  569  1  34
413798.006310672 11     22944321.001      8881764   62  0  45
413798.006310672 29     23753555.228      9991250  743  0  42
413798.006310672 25     23484330.428      8510793  172  0  44
413798.006310672 21     23864603.141      9826504 1991  0  45
413798.006310672 15     23844263.419     10293886 1517  0  45
413798.006310672 20     26388381.236      8622983  378  1  34
413799.006328267 11     22949588.555      8909443  680  0  45
413799.006328267 29     23759528.643     10022640 1013  0  42
413799.006328267 25     23489451.943      8537706  144  0  44
413799.006328267 21     23870464.599      9857301 1033  0  45
413799.006328267 15     23850433.421     10326309 1933  0  45
413799.006328267 20     26393379.462      8649247 1862  1  34
413800.006347818 11     22954855.180      8937118  266  0  45
413800.006347818 29     23765500.191     10054025 1439  0  42
413800.006347818 25     23494572.711      8564614  793  0  44
413800.006347818 21     23876324.845      9888093  350  0  45
413800.006347818 15     23856602.438     10358728  721  0  45
413800.006347818 20     26398377.164      8675507 1283  0  34
413801.006365413 11     22960121.521      8964788  877  0  45
413801.006365413 29     23771471.730     10085405 1999  0  42
413801.006365413 25     23499693.016      8591518   26  0  44
413801.006365413 21     23882183.834      9918880  218  0  45
413801.006365413 15     23862770.549     10391141 2030  0  45
413801.006365413 20     26403373.010      8701762  214  0  34
413802.006383008 11     22965386.140      8992454  382  0  45
413802.006383008 29     23777442.078     10116781 1014  0  42
413802.006383008 25     23504811.829      8618417  363  0  44
413802.006383008 21     23888041.635      9949662  628  0  45
413802.006383008 15     23868937.500     10423551   89  0  45
413802.006383008 20     26408367.373      8728011  858  0  34
413803.006402558 11     22970650.008      9020115 1273  0  45
413803.006402558 29     23783411.789     10148152  336  0  42
413803.006402558 25     23509930.199      8645311 1560  0  44
413803.006402558 21     23893898.612      9980439 1645  0  45
413803.006402558 15     23875103.851     10455955  888  0  45
413803.006402558 20     26413362.620      8754255 2001  0  34
413804.006420154 11     22975913.266      9047772 1486  0  45
413804.006420154 29     23789380.187     10179518  374  0  42
413804.006420154 25     23515047.520      8672201 1969  0  44
413804.006420154 21     23899754.218     10011212 1483  0  45
413804.006420154 15     23881269.712     10488355  764  0  45
413804.006420154 20     26418357.307      8780495 1462  0  34
413805.006439704 11     22981175.399      9075425  867  0  45
413805.006439704 29     23795348.818     10210879  848  0  42
413805.006439704 25     23520164.545      8699087 1226  0  44
413805.006439704 21     23905609.574     10041980 1942  0  45
413805.006439704 15     23887434.260     10520750 1365  0  45
413805.006439704 20     26423350.806      8806730  698  1  34
413806.006457299 11     22986436.204      9103073 1579  0  45
413806.006457299 29     23801315.041     10242235 1825  0  42
413806.006457299 25     23525279.577      8725968 1595  0  44
413806.006457299 21     23911463.520     10072744  807  0  45
413806.006457299 15     23893597.987     10553141  558  0  45
413806.006457299 20     26428340.508      8832960   93  0  34
413807.006476850 11     22991696.368      9130717 1278  0  45
413807.006476850 29     23807280.705     10273587 1121  0  42
413807.006476850 25     23530393.868      8752845  637  0  44
413807.006476850 21     23917316.667     10103503  544  0  45
413807.006476850 15     23899760.915     10585527  618  0  45
413807.006476850 20     26433329.427      8859184 1055  0  34
413808.006494445 11     22996955.607      9158356 2025  0  45
413808.006494445 29     23813246.439     10304934  622  0  42
413808.006494445 25     23535507.234      8779717  728  0  44
413808.006494445 21     23923169.322     10134257  596  0  45
413808.006494445 15     23905922.449     10617908 1301  0  45
413808.006494445 20     26438318.160      8885404  497  0  34
413809.006513995 11     23002214.510      9185992  689  0  45
413809.006513995 29     23819210.383     10336276 1122  0  42
413809.006513995 25     23540619.363      8806585  328  0  44
413809.006513995 21     23929020.986     10165006 1781  0  45
413809.006513995 15     23912084.015     10650285 1292  0  45
413809.006513995 20     26443306.524      8911619   50  1  34
413810.006531591 11     23007472.703      9213623  406  0  45
413810.006531591 29     23825173.856     10367614  114  0  42
413810.006531591 25     23545731.758      8833448  702  0  44
413810.006531591 21     23934871.854     10195751 1808  0  45
413810.006531591 15     23918243.922     10682658   83  0  45
413810.006531591 20     26448295.981      8937829   41  0  34
413811.006551141 11     23012730.129      9241249 1340  0  45
413811.006551141 29     23831136.358     10398946 1720  0  42
413811.006551141 25     23550842.534      8860307  320  0  44
413811.006551141 21     23940721.875     10226492  148  0  45
413811.006551141 15     23924403.227     10715025 1598  0  45
413811.006551141 20     26453281.514      8964033 1667  0  34
413812.006568736 11     23017986.292      9268871 1496  0  45
413812.006568736 29     23837097.923     10430274 1438  0  42
413812.006568736 25     23555952.674      8887161 1025  0  44
413812.006568736 21     23946570.801     10257227 1298  0  45
413812.006568736 15     23930561.644     10747388 1755  0  45
413812.006568736 20     26458266.184      8990233 1419  0  34
413813.006586332 11     23023241.807      9296489 1325  0  45
413813.006586332 29     23843058.471     10461597 1980  0  42
413813.006586332 25     23561062.521      8914011  609  0  44
413813.006586332 21     23952419.163     10287958 1484  0  45
413813.006586332 15     23936719.377     10779747 1202  0  45
413813.006586332 20     26463252.305      9016429  344  0  34
413814.006605882 11     23028496.908      9324103  271  0  45
413814.006605882 29     23849018.290     10492916 1337  0  42
413814.006605882 25     23566171.836      8940856 1619  0  44
413814.006605882 21     23958266.792     10318685  443  0  45
413814.006605882 15     23942876.624     10812101 1799  0  45
413814.006605882 20     26468234.752      9042619  509  0  34
413815.006623477 11     23033750.577      9351712  985  0  45
413815.006623477 29     23854977.084     10524230 1437  0  42
413815.006623477 25     23571279.235      8967697 1756  0  44
413815.006623477 21     23964113.052     10349407  294  0  45
413815.006623477 15     23949032.908     10844451 1009  0  45
413815.006623477 20     26473217.466      9068804 1465  1  34
413816.006643028 11     23039003.708      9379317 1009  0  45
413816.006643028 29     23860934.985     10555540  120  0  42
413816.006643028 25     23576386.106      8994534 1327  0  44
413816.006643028 21     23969958.152     10380124  985  0  45
413816.006643028 15     23955188.362     10876796 1520  0  45
413816.006643028 20     26478200.163      9094985  418  1  34
413817.006660623 11     23044256.130      9406918   54  0  45
413817.006660623 29     23866891.939     10586844  902  0  43
413817.006660623 25     23581492.535      9021366 1756  0  44
413817.006660623 21     23975802.138     10410837  180  0  45
413817.006660623 15     23961342.139     10909137  647  0  45
413817.006660623 20     26483181.679      9121160 2038  0  33
413818.006680173 11     23049507.859      9434514 1119  0  45
413818.006680173 29     23872848.287     10618144 1039  0  43
413818.006680173 25     23586597.709      9048194 1489  0  44
413818.006680173 21     23981645.660     10441545  780  0  45
413818.006680173 15     23967495.513     10941473 1050  0  45
413818.006680173 20     26488162.872      9147331 1435  1  33
413819.006697769 11     23054758.023      9462106 1228  0  45
413819.006697769 29     23878803.574     10649439 1535  0  43
413819.006697769 25     23591701.618      9075018  425  0  44
413819.006697769 21     23987488.630     10472248 1820  0  45
413819.006697769 15     23973647.597     10973805  384  0  45
413819.006697769 20     26493142.252      9173497 1566  1  33
413820.006715364 11     23060007.655      9489694  727  0  45
413820.006715364 29     23884758.400     10680730  651  0  43
413820.006715364 25     23596804.966      9101837  476  0  44
413820.006715364 21     23993330.670     10502947 1823  0  45
413820.006715364 15     23979799.162     11006132  526  0  45
413821.006734914 11     23065256.496      9517277 1948  0  45
413821.006734914 29     23890712.423     10712016  585  0  43
413821.006734914 25     23601907.343      9128651 1865  0  44
413821.006734914 21     23999171.423     10533642  787  0  45
413821.006734914 15     23985949.668     11038454 1814  0  45
413821.006734914 20     26503091.040      9225812  941  1  33
413822.006752510 11     23070504.345      9544857  182  0  45
413822.006752510 29     23896664.684     10743297 1040  0  43
413822.006752510 25     23607009.582      9155462  205  0  44
413822.006752510 21     24005011.334     10564332  148  0  45
413822.006752510 15     23992099.596     11070772 1999  0  45
413822.006752510 20     26508068.992      9251963 1029  0  33
413823.006772060 11     23075751.684      9572432   84  0  45
413823.006772060 29     23902616.635     10774574  193  0  43
413823.006772060 25     23612110.362      9182268   18  0  44
413823.006772060 21     24010850.407     10595017  743  0  45
413823.006772060 15     23998248.677     11103086 1262  0  45
413823.006772060 20     26513045.636      9278109 1902  0  33
413824.006789655 11     23080998.197      9600002 1338  0  45
413824.006789655 29     23908567.395     10805845 1897  0  43
413824.006789655 25     23617210.696      9209069  648  0  44
413824.006789655 21     24016688.797     10625697 1912  0  45
413824.006789655 15     24004396.883     11135395 1345  0  45
413825.006809206 11     23086242.818      9627568 1975  0  45
413825.006809206 29     23914517.611     10837113  803  0  43
413825.006809206 25     23622310.171      9235866  996  0  44
413825.006809206 21     24022526.005     10656374  353  0  45
413825.006809206 15     24010544.180     11167700  607  0  45
413825.006809206 20     26523002.016      9330384  899  1  33
413826.006826801 11     23091487.634      9655131   68  0  45
413826.006826801 29     23920466.855     10868375 1544  0  43
413826.006826801 25     23627408.483      9262659  101  0  44
413826.006826801 21     24028362.165     10687045 1336  0  45
413826.006826801 15     24016690.605     11200000  719  0  45
413826.006826801 20     26527972.372      9356515 1778  1  33
413827.006844396 11     23096731.707      9682688 1679  0  45
413827.006844396 29     23926414.643     10899633 1732  0  43
413827.006844396 25     23632506.292      9289447  951  0  44
413827.006844396 21     24034197.700     10717712 1487  0  45
413827.006844396 15     24022836.334     11232296    7  0  45
413828.006863947 11     23101975.488      9710242  917  0  45
413828.006863947 29     23932361.974     10930886 1859  0  43
413828.006863947 25     23637603.028      9316231  757  0  44
413828.006863947 21     24040032.424     10748375  329  0  45
413828.006863947 15     24028980.930     11264587  406  0  45
413828.006863947 20     26537904.553      9408764  711  1  33
413829.006881542 11     23107218.076      9737791 1388  0  45
413829.006881542 29     23938308.365     10962135 1599  0  43
413829.006881542 25     23642699.353      9343010 1751  0  44
413829.006881542 21     24045866.209     10779033   72  0  45
413829.006881542 15     24035124.871     11296873 1690  0  45
413829.006881542 20     26542877.246      9434881  741  1  33
413830.006901092 11     23112459.951      9765336 1618  0  45
413830.006901092 29     23944253.615     10993379 1606  0  43
413830.006901092 25     23647794.216      9369786   94  0  44
413830.006901092 21     24051699.363     10809686  953  0  45
413830.006901092 15     24041268.194     11329156  161  0  45
413830.006901092 20     26547847.259      9460994  140  1  33
413831.006918688 11     23117700.648      9792877 1208  0  45
413831.006918688 29     23950199.081     11024619  572  0  43
413831.006918688 25     23652888.780      9396557   68  0  44
413831.006918688 21     24057532.179     10840335 1001  0  45
413831.006918688 15     24047410.727     11361433 1644  0  45
413831.006918688 20     26552815.534      9487101 1595  1  33
413832.006936283 11     23122940.833      9820414  406  0  45
413832.006936283 29     23956142.666     11055854  329  0  43
413832.006936283 25     23657981.729      9423323  599  0  44
413832.006936283 21     24063363.391     10870979 1723  0  45
413832.006936283 15     24053552.572     11393707  335  0  45
413832.006936283 20     26557783.479      9513204  755  1  33
413833.006955833 11     23128180.255      9847946 1630  0  45
413833.006955833 29     23962085.770     11087084 1289  0  43
413833.006955833 25     23663074.095      9450085 1508  0  44
413833.006955833 21     24069193.853     10901619 1802  0  45
413833.006955833 15     24059693.099     11425976  465  0  45
413833.006955833 20     26562749.761      9539303  224  1  33
413834.006973428 11     23133418.584      9875475  302  0  45
413834.006973428 29     23968027.732     11118310  467  0  43
413834.006973428 25     23668165.697      9476843 1616  0  44
413834.006973428 21     24075023.673     10932255  853  0  45
413834.006973428 15     24065832.868     11458240 1902  0  45
413834.006973428 20     26567715.481      9565396  539  0  33
413835.006992979 11     23138656.629      9902999  783  0  45
413835.006992979 29     23973969.055     11149531 1456  0  43
413835.006992979 25     23673256.410      9503597 1122  0  44
413835.006992979 21     24080852.713     10962886  974  0  45
413835.006992979 15     24071971.806     11490501  539  0  45
413835.006992979 20     26572681.856      9591484 1980  1  33
413836.007010574 11     23143893.802      9930519  840  0  45
413836.007010574 29     23979909.369     11180748  566  0  43
413836.007010574 25     23678346.663      9530347   17  0  44
413836.007010574 21     24086680.194     10993513  208  0  45
413836.007010574 15     24078110.021     11522757  104  0  45
413836.007010574 20     26577644.761      9617569  706  0  33
413837.007030124 11     23149130.125      9958035  700  0  45
413837.007030124 29     23985848.862     11211960 1069  0  43
413837.007030124 25     23683436.096      9557092  326  0  44
413837.007030124 21     24092507.501     11024135  878  0  45
413837.007030124 15     24084246.999     11555008 1213  0  45
413837.007030124 20     26582606.989      9643648 1356  0  33
413838.007047720 11     23154365.306      9985547  319  0  45
413838.007047720 29     23991787.589     11243168  752  0  43
413838.007047720 25     23688524.746      9583833  400  0  44
413838.007047720 21     24098334.013     11054753  423  0  45
413838.007047720 15     24090383.592     11587255 1753  0  45
413839.007065315 11     23159599.947     10013054 1292  0  45
413839.007065315 29     23997725.624     11274371  915  0  43
413839.007065315 25     23693613.290      9610569 1865  0  44
413839.007065315 21     24104159.749     11085366 1079  0  45
413839.007065315 15     24096519.396     11619498 1216  0  45
413839.007065315 20     26592531.539      9695792  757  1  33
413840.007084865 11     23164834.003     10040558  561  0  45
413840.007084865 29     24003663.107     11305570  253  0  43
413840.007084865 25     23698700.315      9637302  845  0  44
413840.007084865 21     24109984.273     11115975  736  0  45
413840.007084865 15     24102654.397     11651737  235  0  45
413840.007084865 20     26597490.643      9721857 1081  1  33
413841.007102461 11     23170066.406     10068057 1534  0  45
413841.007102461 29     24009598.473     11336764  902  0  43
413841.007102461 25     23703786.356      9664030 1765  0  44
413841.007102461 21     24115808.056     11146580  610  0  45
413841.007102461 15     24108788.241     11683971  885  0  45
413841.007102461 20     26602450.275      9747918  636  0  33
413842.007122011 11     23175298.756     10095553  368  0  45
413842.007122011 29     24015533.490     11367954  606  0  43
413842.007122011 25     23708871.817      9690755  286  0  44
413842.007122011 21     24121630.948     11177180 1134  0  45
413842.007122011 15     24114921.706     11716201 1031  0  45
413842.007122011 20     26607408.971      9773974  371  1  33
413843.007139606 11     23180530.263     10123044 1139  0  45
413843.007139606 29     24021467.865     11399139 1325  0  43
413843.007139606 25     23713956.685      9717475  364  0  44
413843.007139606 21     24127453.521     11207776 1023  0  45
413843.007139606 15     24121054.047     11748427  356  0  45
413843.007139606 20     26612366.342      9800025  695  1  33
413844.007157202 11     23185760.846     10150531 1709  0  45
413844.007157202 29     24027401.246     11430320 1070  0  43
413844.007157202 25     23719040.732      9744190 1830  0  44
413844.007157202 21     24133274.909     11238368  212  0  45
413844.007157202 15     24127185.631     11780648 1002  0  45
413844.007157202 20     26617323.500      9826071 2045  0  33
413845.007176752 11     23190990.517     10178015  142  0  45
413845.007176752 29     24033334.159     11461497  133  0  43
413845.007176752 25     23724123.727      9770902 1208  0  44
413845.007176752 21     24139094.958     11268955  611  0  45
413845.007176752 15     24133316.684     11812865 1044  0  45
413845.007176752 20     26622280.205      9852114   36  0  33
413846.007194347 11     23196219.427     10205494  621  0  45
413846.007194347 29     24039265.923     11492669  147  0  43
413846.007194347 25     23729206.002      9797610  256  0  44
413846.007194347 21     24144914.547     11299538  403  0  45
413846.007194347 15     24139446.726     11845078  714  0  45
413846.007194347 20     26627235.441      9878151  667  0  33
413847.007211943 11     23201447.483     10232969  874  0  45
413847.007211943 29     24045197.011     11523836 1585  0  43
413847.007211943 25     23734287.410      9824313  980  0  44
413847.007211943 21     24150733.279     11330116 1979  0  45
413847.007211943 15     24145575.991     11877287  201  0  45
413847.007211943 20     26632190.387      9904184  209  0  34
413848.007231493 11     23206675.122     10260440 1753  0  45
413848.007231493 29     24051127.199     11555000  253  0  43
413848.007231493 25     23739368.165      9851013   53  0  44
413848.007231493 21     24156551.193     11360691  902  0  45
413848.007231493 15     24151703.908     11909491 1592  0  45
413848.007231493 20     26637142.686      9930212  763  0  33
413849.007249088 11     23211901.780     10287908  522  0  45
413849.007249088 29     24057056.566     11586159  314  0  43
413849.007249088 25     23744447.952      9877708  495  0  44
