371738.581165852 21    3.744000e+005    3.744000e+005    4.020613e-005    9.094947e-013    0.000000e+000    3.330000e+001            1.599286e-002            5.153695e+003            4.174460e-009            2.954496e+000           -2.589435e+000           -7.721203e-001            9.728487e-001   -7.754609e-009   -2.710827e-010    5.062670e-006   -6.768852e-006   -1.769513e-007   -1.545995e-007   -1.291875e+002    2.896250e+002 200
371738.581165852 17    3.743840e+005    3.743840e+005   -2.373527e-004   -1.705303e-012    0.000000e+000    3.330000e+001            1.126826e-002            5.153536e+003            4.239105e-009           -9.053537e-001            2.923419e+000           -1.721825e+000            9.842733e-001   -8.252487e-009    2.989410e-010    9.518117e-007    1.693144e-006   -1.415610e-007    3.725290e-008    3.462500e+001    3.708125e+002  45
371738.581165852  3    3.744000e+005    3.744000e+005    7.490907e-005    3.524292e-012    0.000000e+000    3.330000e+001            1.063687e-003            5.153682e+003            4.589477e-009            4.722293e-001            1.246302e+000           -2.901966e+000            9.433475e-001   -8.008191e-009    5.000209e-012    9.477139e-006    5.507842e-006   -1.862645e-009    1.862645e-009    1.083438e+002    1.871563e+002 224
371738.581165852 23    3.743520e+005    3.743520e+005    4.934147e-006    4.547474e-013    0.000000e+000    3.330000e+001            1.451742e-002            5.153732e+003            4.121957e-009            2.869338e+000           -1.927260e+000           -7.316596e-001            9.759513e-001   -7.735680e-009   -3.025126e-010    5.094334e-006   -6.720424e-006   -2.291054e-007    1.043081e-007   -1.300313e+002    2.867500e+002  17
371738.581165852  6    3.743840e+005    3.743840e+005    8.703209e-007    0.000000e+000    0.000000e+000    3.330000e+001            6.794441e-003            5.153565e+003            4.411969e-009           -4.317466e-001           -2.404788e+000           -2.860923e+000            9.508354e-001   -8.014977e-009    7.536029e-011    9.885058e-006    5.550683e-006    1.285225e-007    5.587935e-008    1.030938e+002    1.848125e+002  30
371738.581165852 26    3.743840e+005    3.743840e+005    7.284898e-005    4.081357e-011    0.000000e+000    3.330000e+001            1.165372e-002            5.153709e+003            4.340181e-009            1.196898e+000            3.675793e-002            2.749941e-001            9.627886e-001   -7.778896e-009    1.500063e-010    1.031160e-005   -2.417713e-006    1.583248e-007    8.568168e-008   -5.275000e+001    1.793125e+002  77
371738.581165852 22    3.744000e+005    3.744000e+005    3.678324e-004    9.436008e-012    0.000000e+000    3.330000e+001            1.290600e-002            5.153783e+003            5.089141e-009            2.420665e+000            5.314603e-001            2.313914e+000            9.342540e-001   -8.111052e-009   -5.503801e-010    7.886440e-006   -1.272187e-006   -1.192093e-007   -1.713634e-007   -2.268750e+001    2.157813e+002  81
373363.618589117 29    3.744000e+005    3.744000e+005    2.990975e-004    3.717560e-011    0.000000e+000    3.330000e+001            7.273764e-003            5.153665e+003            4.287679e-009            1.462354e+000           -1.951085e+000            2.471415e-001            9.595095e-001   -7.818183e-009    2.839404e-010    1.124106e-005   -2.671033e-006   -1.136214e-007   -1.806766e-007   -4.981250e+001    1.660938e+002  53
374372.641877484  3    3.743840e+005    3.743840e+005    7.490581e-005    3.524292e-012    0.000000e+000    3.330000e+001            1.063690e-003            5.153682e+003            4.589477e-009            4.698594e-001            1.246338e+000           -2.901965e+000            9.433476e-001   -8.008191e-009    5.000209e-012    9.477139e-006    5.507842e-006   -1.862645e-009    1.862645e-009    1.083438e+002    1.871563e+002  10
374418.642939068 21    3.816000e+005    3.816000e+005    4.021218e-005    9.094947e-013    0.000000e+000    3.330000e+001            1.599302e-002            5.153694e+003            4.248748e-009           -2.278538e+000           -2.589420e+000           -7.721779e-001            9.728468e-001   -7.931044e-009   -6.357408e-011    4.788861e-006   -6.943941e-006   -2.663583e-007    1.750886e-007   -1.303750e+002    2.923438e+002 201
374418.642939068 17    3.815840e+005    3.815840e+005   -2.373653e-004   -1.705303e-012    0.000000e+000    3.330000e+001            1.126663e-002            5.153533e+003            4.323037e-009            1.448441e-001            2.923485e+000           -1.721884e+000            9.842747e-001   -8.358563e-009    2.235808e-010    1.125038e-006    2.436340e-006   -1.490116e-008    1.210719e-007    4.684375e+001    3.675000e+002  46
374418.642939068  3    3.815840e+005    3.815840e+005    7.493095e-005    3.524292e-012    0.000000e+000    3.330000e+001            1.064541e-003            5.153685e+003            4.495187e-009            1.518964e+000            1.247408e+000           -2.902023e+000            9.433475e-001   -8.007476e-009    3.571577e-013    9.644777e-006    5.226582e-006   -1.676381e-008   -7.450581e-009    9.865625e+001    1.834375e+002  11
374418.642939068 23    3.816000e+005    3.816000e+005    4.937407e-006    4.547474e-013    0.000000e+000    3.330000e+001            1.451854e-002            5.153730e+003            4.144816e-009           -2.356720e+000           -1.927242e+000           -7.317169e-001            9.759498e-001   -7.768538e-009   -1.007185e-010    4.552305e-006   -6.789342e-006    7.450581e-009    2.123415e-007   -1.324063e+002    2.947188e+002  18
374418.642939068  6    3.816000e+005    3.816000e+005    8.703209e-007    0.000000e+000    0.000000e+000    3.330000e+001            6.794870e-003            5.153566e+003            4.326609e-009            6.207469e-001           -2.404702e+000           -2.860980e+000            9.508359e-001   -7.930330e-009   -3.928735e-011    1.031160e-005    5.591661e-006    1.378357e-007   -1.415610e-007    1.056250e+002    1.764063e+002  31
374418.642939068 29    3.816000e+005    3.816000e+005    2.993657e-004    3.717560e-011    0.000000e+000    3.330000e+001            7.274139e-003            5.153665e+003            4.251963e-009            2.512524e+000           -1.951071e+000            2.470861e-001            9.595125e-001   -7.601745e-009    2.817974e-010    1.088902e-005   -2.913177e-006   -1.061708e-007    4.842877e-008   -5.556250e+001    1.661563e+002  48
